AFCDC_1	Ascomycota
AF_0667	Ascomycota
AF_1200	Ascomycota
AF_12	Ascomycota
AF_13_14	Ascomycota
AF_1869	Ascomycota
AF_18	Ascomycota
B10_20	Ascomycota
B18_8	Ascomycota
B52_16	Ascomycota
B52_21	Ascomycota
B52_23	Ascomycota
B52_24	Ascomycota
B52_25	Ascomycota
B52_28	Ascomycota
B54_13	Ascomycota
B5_2	Ascomycota
B68_3	Ascomycota
B6_CDC_4	Ascomycota
B72_15	Ascomycota
B75_26	Ascomycota
B75_30	Ascomycota
B7_CDC_7	Ascomycota
C56A1_11	Ascomycota
COH1192	Ascomycota
COH371	Ascomycota
COH400	Ascomycota
COH694	Ascomycota
COH762	Ascomycota
COH880	Ascomycota
COH885	Ascomycota
COH913	Ascomycota
COH934	Ascomycota
DRR022925	Ascomycota
DRR022926	Ascomycota
DRR022927	Ascomycota
ERR769498	Ascomycota
ERR769499	Ascomycota
ERR769500	Ascomycota
ERR769501	Ascomycota
ERR769502	Ascomycota
ERR769503	Ascomycota
ERR769504	Ascomycota
ERR769505	Ascomycota
ERR769506	Ascomycota
ERR769507	Ascomycota
ERR769508	Ascomycota
ERR769509	Ascomycota
ERR769510	Ascomycota
ERR769511	Ascomycota
ERR769512	Ascomycota
ERR769513	Ascomycota
ERR769514	Ascomycota
ERR769515	Ascomycota
ERR769516	Ascomycota
ERR769517	Ascomycota
ERR769518	Ascomycota
ERR769519	Ascomycota
ERR769520	Ascomycota
ERR769521	Ascomycota
IFM_55369	Ascomycota
IFM_58026	Ascomycota
IFM_58029	Ascomycota
IFM_58401	Ascomycota
IFM_59056	Ascomycota
IFM_59073	Ascomycota
IFM_59355-1	Ascomycota
IFM_59355-2	Ascomycota
IFM_59356-1	Ascomycota
IFM_59356-2	Ascomycota
IFM_59356-3	Ascomycota
IFM_59359	Ascomycota
IFM_59361	Ascomycota
IFM_59365	Ascomycota
IFM_59777	Ascomycota
IFM_60514	Ascomycota
IFM_61118	Ascomycota
IFM_61407	Ascomycota
IFM_61578	Ascomycota
IFM_61610	Ascomycota
IFM_62115	Ascomycota
IFM_62516	Ascomycota
Mg18_1	Ascomycota
Mo_3_1_1	Ascomycota
S11A_1_1	Ascomycota
S84_NIH	Ascomycota
SRR068950	Ascomycota
SRR4002443	Ascomycota
SRR4002444	Ascomycota
SRR4142436	Ascomycota
SRR4142832	Ascomycota
SRR5676586	Ascomycota
SRR5676587	Ascomycota
SRR5676588	Ascomycota
SRR5676589	Ascomycota
SRR5676590	Ascomycota
SRR5676591	Ascomycota
SRR5676592	Ascomycota
SRR5676593	Ascomycota
SRR617720	Ascomycota
SRR617721	Ascomycota
SRR617722	Ascomycota
SRR617723	Ascomycota
SRR617724	Ascomycota
SRR617725	Ascomycota
SRR617726	Ascomycota
SRR617727	Ascomycota
SRR617728	Ascomycota
SRR617729	Ascomycota
SRR617730	Ascomycota
SRR617731	Ascomycota
SRR617732	Ascomycota
SRR617733	Ascomycota
SRR617734	Ascomycota
SRR617735	Ascomycota
SRR617736	Ascomycota
SRR617737	Ascomycota
SRR617738	Ascomycota
SRR617739	Ascomycota
SRR617740	Ascomycota
SRR617741	Ascomycota
SRR617742	Ascomycota
SRR617743	Ascomycota
SRR617744	Ascomycota
SRR617745	Ascomycota
SRR7418922	Ascomycota
SRR7418923	Ascomycota
SRR7418924	Ascomycota
SRR7418925	Ascomycota
SRR7418926	Ascomycota
SRR7418927	Ascomycota
SRR7418928	Ascomycota
SRR7418929	Ascomycota
SRR7418930	Ascomycota
SRR7418931	Ascomycota
SRR7418932	Ascomycota
SRR7418933	Ascomycota
SRR7418934	Ascomycota
SRR7418935	Ascomycota
SRR7418936	Ascomycota
SRR7418937	Ascomycota
SRR7418938	Ascomycota
SRR7418939	Ascomycota
SRR7418940	Ascomycota
SRR7418941	Ascomycota
SRR7418942	Ascomycota
SRR7418943	Ascomycota
SRR7418944	Ascomycota
SRR7418945	Ascomycota
SRR7418946	Ascomycota
SRR7418947	Ascomycota
SRR7418948	Ascomycota
SRR7418949	Ascomycota
Oryx_1	Ascomycota
Moose_3_1_2	Ascomycota
AS_PC_2	Ascomycota
AS_BSP_2	Ascomycota
AFIS1435CDC_6	Ascomycota
B7594CDC_27	Ascomycota
B6894CDC_5	Ascomycota
B5960CDC_29	Ascomycota
B5258CDC_22	Ascomycota
